id	texto	clase
13385	@user El centro de Santiago, es el prostíbulo más grande de Chile, en las narices de la Moneda, de la Municipalidad, de la PDI y de Carabineros, putas extranjeras por todos lados, agregar carros de comida insalubres y comercio ambulante, lanzas, motochorros y narcos, que Ciudad!!	
6146	"La van Ryselverga, Marta Isasi, Claudia Nogueira condenadas x corrupción no son ejemplos para las mujeres.
Loreto Letelier participando en las fiestas bacanales siendo menor de edad tampoco!
La idea es atacar a karina Oliva x q su hija sigue a Naya. 
La perso
#patriotasDeCarton https://t.co/JlxYXEQANM"	
1058	@user Obvio que lo defiendo... pese al ninguneo de tanto ignorante, ha sido la etapa más exitosa del Pais....	
14646	@user @user Oye, pero esto suena a boliviano o peruano.....	
13288	@user Esto es como lo de necesitar experiencia en trabajos pero no tenerla porque nunca te dan trabajo por no tener experiencia previa.  Si es mi primera puta compra en el sitio como cojones quieres que tenga opiniones, hijo de mi vida. Diselo asi directamente.	
9338	Ruso culiao jugando un kilo	
4458	@user Cállate nazi de mierda	
3542	@user JAJAJAJA ctm, siento que “Richi” se ganó la desfuna✨	
11395	@user Veneco…	
1372	@user Estos hijos de pu.... dan cifras y no se dan cuenta que esos números son personas q pueden morir.. malditos desgraciados, seguro van a vacunar a sus familiares con es caga de vacuna.. por que minimizan la situación.. esta jugando a la ruleta rusa.. infelices.. mal nacidos	
14925	@user @user @user no sabía que estaba en mi otra cuenta, callate	
5817	@user Me faltaron Saavedra y Gil, pero bacan que hayan tomado en cuenta a Aránguiz finalmente	
13905	@user YO ME ESTUVE VACUNANDO PARA UNA ALERGIA DURANTE 5 AÑOS ASMA SABES COMO ME CURE CUANDO EMPEZE A DORMIR CON LA VENTANA ENTREABIERTA POR LAS NOCHES ESTO QUE HACEN ES UN GENOCIDIO IGUAL QUE EL DE HITLER YA BILL GATE EZTA DENUNCIADO EN LA INDIA Y EL EL TRIBUNAL DE LA HAYA,GENOCIDIO	
1176	@user Y uds perdedoras ignorantes	
8099	@user 👏👏👏👏 le faltó su buen wate.. ahora es una blanca paloma pero cuando fue ministro celebraba no darle una miseria de cantidad de dinero a la gente que más lo necesita.. hoy ofrece cielo mar y tierra.. un payaso	
13423	@user CALLATE ESTUPIDA ES TU CULPA TU TUVISTE EL ERROR DE NACER	
4652	@user @user pensamiento qlo de terrorista el querer q tu país se vaya a la xuxa, los mismos q juran amor a esta país kl.. estos weones si dan miedo 🤮	
532	¡Es la peor forma de destruir a la mujer! ¿Cómo es posible que estén vendiendo su cuerpo de esa manera? ¡Es sólo una vergüenza! ¡No van más allá y se sienten satisfechas con su trabajo! ¡Lo único que hacen es deshonrar su género! 	
4721	Si empata chile o pierde es culpa de los jugadores!! Los weones pencas!!#LaRojaxCHV	
12845	Mi gata esta aterrorizada, LOS PETARDOS POR EL CULO, HIJOS DE PUTA. #fuckpetardos	
5354	@user Por la miéchica, en las mismas .	
2168	jamás serás electo saco de weas!!!!!!!!! https://t.co/3i0lbNijPd	
1319	@user Los inmigrantes no son fanáticos del https://t.co/e4HuUqnwVk parentela	
241	Es importante que los gobiernos proporcionen educación adecuada a los pueblos indígenas para que puedan desarrollar habilidades y conocimientos para una mejor vida. Esto les permitirá tener un futuro mejor y una mejor posición en la sociedad.	
9565	EL PERÚ HA ELEGIDO A UN DELINCUENTE.	
14776	@user Y las personas que se dan cuenta que vas sola, te dicen algo como asombrados? Cómo q les parece increíble que una mujer pueda estar sola. Pq a mí si me han dicho hasta amistades y yo 🙄	
5296	@user Campaña del terror??, vienen los comunistas??, se olvida que antes de las AFP  los pensionados tenían una mejor renta??, dan asco.	
7617	Y acá querían subir el royalty por una racha positiva. Ese es el nivel de seriedad de los parlamentarios chilenos https://t.co/jMAAZpzooa	
11218	El hecho ocurrió el jueves en Tristán Narvaja y La Paz. Tras cuatro horas de espera, la joven fue trasladada en un patrullero al Pereira. https://t.co/dMlWnEbLSS	
10800	@user @user MAPUCHES CULIAOS !!!	
2204	Aunque la mona se vista de seda, mona se queda. Lamentable la mentalidad de tantos venezolanos fuera del país 😑	
14801	Dejen de estar quejándose que las usan solo para el sexo. El sexo es grandioso, cuando las usen para lavar y planchar, entonces quéjense.	
13391	Que rabia me da que las personas como ellas bajen novios puta sapa corta te y grabarlo, matate y grabarlo, ojala te llegue la abuela de V loca CAGADA #Julimatate	
13687	Q dolor de ovarios la puta madreeeeeeee. Justo un día antes de viajar😭😭😭 porq nací mujer	
7795	oe facho culiao legislativo, si el fin del matrimonio es procrear, te aviso que hay cientos de familias esteriles que se casan, dejen de disfrazar su homofobia, no hay ciudadanos de primera o segunda clase a pesar de que así lo quieran, dejen a la gente hacer su vida	
3711	@user En APS para lograr metas falta recurso. Eje. La meta de pap es tan alta y su fórmula de cálculo perversa, dónde solo te cuentan los pap q tu haces, si una mujer de tu población inscrita va a otro lado no cuenta. Al analizar necesitábamos el doble de matronas para cumplir meta	
8634	"@user El único problema es que comunistas (PC, FA y afines) no respetan las leyes. 

#ChileSinComunismo
#LeydelPlomo"	
12739	@user Y qué van a enseñar; odio al no mapuche??	
15087	@user TODITAS ELLAS. Histéricas a las que no se les pasa la falencia ni con histerectomía total ampliada	
7533	"🌎 #Internacional 

El grupo de amigos argentinos preparaba el asado cuando se percató de que se abría una grieta en el suelo. 

""Gordo, se va el fuego"": Hicieron asado, la tierra se partió y el río se llevó todo 
 
Más detalles ⬇ https://t.co/uzYOcJzSBb"	
2640	O sea, en Argentina no había ni una indigenita moliendo un maiz, un cacique por ahí cazando jabalí, un viejo tejiendo una hamaca, unos carajitos montaos en una mata bajando mangos, alguna webonada... Eso estaba pelao y los ARGENTINOS shegaron heshos shá con acento y todo ché https://t.co/Uqj2nIJspH	
11425	rocalicese,sos roquista pero llegas a estar en la época de Roca y te desaparece por mapuche negro pelotudo	
14839	@user @user Paraguayo que juega en el extranjero.	
579	Los judíos son una población que desde hace siglos ha sido objeto de prejuicios, discriminación y odio. Han sido víctimas de campañas de desinformación, agresiones y genocidios. Estas experiencias siguen influyendo en la actualidad, permitiendo que el odio contra los judíos siga tan vigente. Un ejemplo de esto es el antisemitismo, que ha llegado a límites inexplicablemente crueles en varias partes del mundo.	
2052	El servicio de @user se cortó a las 21 hrs y me dicen que la hora de solución es a las 2 de la madrugada, que servicio qliao mas mierda wn	
7883	Contexto: a Lautaro de Buin se le restaron 6 puntos por la mala inscripción del contrato de Hans Martínez, permutando la expulsión (que era una medida más injusta para todos, incluso para el propio Vial) y permitiendo que @user suba a Primera B. https://t.co/aVPMNKWzSp	
9077	Embolo culiao weno #EURO2020	
9551	@user @user @user @user que se vayan ellos también junto con todo extranjero ilegal y delincuente	
14588	creo que eres gilipollas y a veces siento que sí o que debo de estar loca enamorada de tiii 🎀✨	
13862	No soy pro feminista pero en Venezuela lamentablemente siento que los boomers tienen la cultura de que la mujer no sirve para un carajo más que para limpiar y cocinar.  Socialmente Venezuela me parece de los peores paises para vivir https://t.co/Gr7agdCrjE	
11547	@user DERECHA COBARDE NOS DEJO A MERCED DE COMUNISTAS MARXISTAS DELINCUENTES TERRORISTAS CON INVASION DE INMIGRANTES Q SON LO PEOR Q LE PUEDE PASAR A NUESTRA PATRIA TODO SE PAGA EN LA VIDA #CongresoVerguenzaNacional	
7211	@user Yo conozco unos zurdos bien cultos, inteligentes y bien encachados. Claro que no podría casarme con un comunista ponte tú.	
10568	@user @user Claro....seguramente tus referentes Boric, Vallejo, Cariola, Jackson, Teiller, Jadue, Letelier, Navarro, Orsini, y la mayoría de los zurdos.... han generado mucho trabajo.!! Solo han vivido del Estado. KAST es un empresario qué no te pide ni a ti, ni al Estado.	
7630	"@user @user @user @user @user @user
Entonces??.... hablamos de generar leyes a BENEFICIO y por intereses de los POLÍTICOS, y no necesariamente pensando en el beneficio hacia LOS CHILENOS??...... ESTO NO LO ACEPTO!!...."	
1254	@user Estaba en 4° medio en el colegio y peleaba contra todos pq yo no quería a Colo Colo campeón de la libertadores. El tiempo me dio la razón, los indios siguen llenándose la boca  hasta el día de hoy. La celebraré sólo cuando la gane mi equipo #VamosUE	
5301	@user @user @user Bachelet y Kirchner comunistas JAAJAJAJAJAJS me río toa la nocheeeeeee JAJDAJSJA educate cochinx 😂	
6374	Agujeros negros: Los verdaderos monstruos del espacio https://t.co/xE797xpJ5N https://t.co/PdWkXxqc76	
521	¡Los mapuches tienen que desaparecer! ¡Nunca nos darán nada bueno! Que se vayan a la mierda y nos dejen en paz	
5465	Pero mira ese anti fútbol ctm	
6167	✊💪 Puro Power estas grandes Mujeres 💜💜, Admiración. https://t.co/DPPytF5bbE	
1185	@user Estas son las joyitas que tenemos en el congeso. Una manga de ignorantes populistas. Competencias mínimas para ser legislador es lo que se necesita.	
3076	@user Ojalá, porque con el video que te menciono quedé en shock! 😂😂😂😂😂	
15107	@user Estamos clarito de que tan desprendido estas, balurdo, sinvergüenza, vende patria.muy pronto saldrá tu ratito de paja. No existe una comida gratis	
8913	Ohhh CTM @user  fuiste weno https://t.co/y3sef2ZaLa	
12686	puta que me desagrada el charlie pero bueno	
10738	Andate para el motel pepa hoffman maraca ctm.  Clasista y racista. Plata facil,  Solo separay las piernas.	
5499	Maripan y la CTM, dos partidos y dos penales	
12220	k habla d mi varon esta pendeja puta de mierda ahora se hace la fan matate	
4054	"@user @user X2, siempre me dice ""son tan lindos que parecen mujer"" ☠
Pero su bias es jimin"	
14762	@user @user @user No existe racismo inverso, racismo es racismo. Y se da cuando discriminas a alguien por su color de piel, ya sea negro o blanco. El color es irrelevante.	
9213	ni el fútbol se puede disfrutar en este país culiao	
7884	@user Vergüenza debería darle a ustedes de criticar al candidato sin tener pico idea cual es su propuesta política. Por cierto a los fachos pobres que se verán ineludiblemente beneficiados si sale presidente eso si que son una vergüenza 😅	
9711	@user Juntemos firmas para destituir esos 33 constituyentes que defienden a los delincuentes 👏👌👍	
10519	"@user @user Asi es ya esta bueno de encierros fisicos y mentales.
Seleccion natural no mas y si me toca me toca.
A todo esta sera cierto que mas del 70% de las camas UCI estan ocupadas por inmigrantes, si es asi, un pais entero esta sufriendo por la “generosidad” de algunos."	
6104	Sólo 3 de las 16 gobernaciones regionales quedan en manos de mujeres, queda mucha pega por delante #NuncaMásSinNosotras	
3522	@user ella apoya a Maltes.......?? ctm q susto....no pensé que era tan weona...	
14827	@user @user Tiene cara de maraco	
4568	"Un bioestimulante de quitosano 100% natural se obtiene con el exoesqueleto de crustáceos Chilenos
#quitosano #fertilizante #grow #cultivo https://t.co/k958rvpMzP"	
11329	Estoy muy orgullosa de la mujer que soy y de todo lo que he logrado.❤	
4311	@user Aweonao es ironía.... como decir que suazo juegue de central... o que morales sea el delantero centro.... sabes que es la ironía?	
14974	Por lo visto los #venezolanos x donde pasan dejan una huella delictual horrorosa #noesinmigracionesINVASION https://t.co/fq85aBAZAO	
11343	Por un 2021 con abrazos, besos y militancia, combatiendo la injusticia, la opresión y el colonialismo económico, con nuestros errores y aciertos, pero con la convicción de buscar la felicidad de nuestro pueblo, su dignidad y la soberanía de nuestra patria toda https://t.co/Fruy7U6oCs	
10828	@user CHUPAME LA PICHULA MARACA RE CULIA SORRA AWEONA HIJA DE LA PERRA ABORTO MAL HECHO SACO DE WEA HIJA DE LA TRAGA MOCO	
9822	Oye morales si no es por el penal puta que eres malo ctm, mas de 10 goles. Perdidos #VamosColoColo	
5809	@user @user Chao a los flaites y macheteros.	
6590	@user Hipócritas, estoy segura q ven porno a escondidas	
14490	@user @user @user El 88 vote NO, sin odio, sin miedo, sin violencia. El 4/9 volveré a decir NO a este borrador de CC #digamosNO necesitamos una Constitución que nos una como Chilenos no una que nos segregue y discrimine.  Recuerden no sean sucios como Boric, limpience los mocos con pañuelo.	
4306	@user Renunciar a algo es por que te quieres y ellos no lo harán, aweonao pa grande	
7702	"@user @user Y es lo q hay. Salvo q nos pongamos como los comunistas y actuemos en base a un sueño q algún día llegará. 
Chile vamos está destruido.
Piñera los sepultó.

Los Republicanos están en ciernes. En 5 meses tendrán un resultado muy similar al d ahora.
Hay q votar cn la razón no cn ❤"	
8980	Marcelo Diaz lo reventaron y daba más alegrías en la selección. Cruzalbo CTM	
6022	@user @user @user @user Ufff la frase cliché!!! ¿Qué tiene de transfóbico decir que Daniela Vega es un hombre, que cree que es mujer? ¿Dónde está la fobia en eso? Ilústranos 🙏	
9061	@user Anda A llorar a la@user chico culiao	
256	La violencia que se ejerce contra las trabajadoras sexuales debe ser combatida a través de leyes y políticas que protejan a las trabajadoras sexuales de todos los abusos y discriminación. Las leyes deben ser establecidas para garantizar que los derechos humanos de las trabajadoras sexuales sean respetados.	
3714	@user Miguel, es ciertamente un tema de recursos. Hoy una matrona en prepartos/partos atiende a más de una mujer en trabajo de parto al misno tiempo. Esto no se condice con un verdadero acompañamiento. Se necesita una Matrona por cada gestante en trabajo de parto.	
